FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,STATE_NUMERIC,COUNTY_NAME,COUNTY_NUMERIC,PRIMARY_LAT_DMS,PRIM_LONG_DMS,PRIM_LAT_DEC,PRIM_LONG_DEC,SOURCE_LAT_DMS,SOURCE_LONG_DMS,SOURCE_LAT_DEC,SOURCE_LONG_DEC,ELEV_IN_M,ELEV_IN_FT,MAP_NAME,DATE_CREATED,DATE_EDITED
1116450,Switch Back Creek,Stream,OR,41,Lane,39,440055N,1221714W,44.0154008,-122.2872676,440138N,1221620W,44.0272222,-122.2722222,868,2848,Harvey Mountain,6/1/92,
1116452,Dearborn Island,Island,OR,41,Lane,39,440959N,1221434W,44.1665142,-122.2428387,,,,,364,1194,McKenzie Bridge,6/1/92,
1116453,Gold Basin Springs,Spring,OR,41,Curry,15,421817N,1235344W,42.3047396,-123.8955844,,,,,1189,3901,Tincup Peak,6/1/92,1/2/13
1116454,Cedar Camp,Locale,OR,41,Curry,15,421611N,1235944W,42.2698303,-123.9956366,,,,,978,3209,Tincup Peak,6/1/92,
1116473,Jacks Camp,Locale,OR,41,Curry,15,421801N,1240319W,42.3003857,-124.0553622,,,,,811,2661,Big Craggies,6/1/92,
1116474,Humboldt Spring,Spring,OR,41,Curry,15,421701N,1240621W,42.2835323,-124.1058954,,,,,729,2392,Big Craggies,6/1/92,7/3/13
1116475,Upper Mislatnah Prairie,Area,OR,41,Curry,15,421654N,1240349W,42.2817745,-124.0636957,,,,,482,1581,Big Craggies,6/1/92,
1116477,Wilson Creek,Stream,OR,41,Coos,11,424843N,1235038W,42.8120567,-123.8439737,424753N,1234730W,42.7980556,-123.7916667,618,2028,Mount Bolivar,6/1/92,
1116481,Rogue River Ranch,Locale,OR,41,Curry,15,424306N,1235253W,42.7184448,-123.8814736,,,,,122,400,Marial,6/1/92,
1116482,Half Moon Riffle,Rapids,OR,41,Curry,15,424136N,1235632W,42.693444,-123.9423091,,,,,77,253,Marial,6/1/92,
1116483,Tucker Flat,Flat,OR,41,Curry,15,424317N,1235244W,42.7215004,-123.8789736,,,,,135,443,Marial,6/1/92,
1116484,Narrows,Rapids,OR,41,Curry,15,424223N,1235329W,42.7065002,-123.8914738,,,,,99,325,Marial,6/1/92,
1116485,Coffeepot,Rapids,OR,41,Curry,15,424155N,1235355W,42.6987223,-123.8986962,,,,,96,315,Marial,6/1/92,
1116486,Paradise Riffle,Rapids,OR,41,Curry,15,424151N,1235617W,42.6976108,-123.9381423,,,,,80,262,Marial,6/1/92,
1116487,Gleason Bar,Bar,OR,41,Curry,15,424212N,1235525W,42.7034443,-123.9236974,,,,,85,279,Marial,6/1/92,
1116488,Tichenor Riffle,Rapids,OR,41,Curry,15,424037N,1235705W,42.6770549,-123.9514758,,,,,71,233,Marial,6/1/92,
1116489,Camp Tacoma,Locale,OR,41,Curry,15,424020N,1235809W,42.6723325,-123.9692542,,,,,121,397,Marial,6/1/92,
1116493,McVay Rock,Pillar,OR,41,Curry,15,420106N,1241349W,42.0183257,-124.2302012,,,,,36,118,Mount Emily,6/1/92,8/20/13
1116494,Tuttle Creek,Stream,OR,41,Curry,15,420234N,1241559W,42.042889,-124.2664804,420308N,1241414W,42.0523329,-124.237312,3,10,Brookings,6/1/92,
1116499,Cold Spring,Spring,OR,41,Curry,15,421050N,1234900W,42.1806231,-123.8167034,,,,,1258,4127,Josephine Mountain,6/1/92,1/2/13
1116502,Palouse Slough,Stream,OR,41,Coos,11,432757N,1241124W,43.4659466,-124.1901129,432900N,1241010W,43.4833333,-124.1694444,0,0,North Bend,6/1/92,
1116526,Slide Creek,Stream,OR,41,Douglas,19,430726N,1222820W,43.1240115,-122.472264,430833N,1222744W,43.1426225,-122.4622639,1071,3514,Fish Mountain,6/1/92,
1116535,Nickel Creek,Stream,OR,41,Coos,11,424437N,1240632W,42.7435927,-124.1090083,424327N,1240536W,42.7241279,-124.0933657,341,1119,Illahe,6/1/92,5/9/11
1116538,Illahe Lodge,Locale,OR,41,Curry,15,423847N,1240304W,42.6464984,-124.0512013,,,,,88,289,Illahe,6/1/92,
1116546,Stemple Creek,Stream,OR,41,Lincoln,41,444958N,1235809W,44.8328915,-123.9692799,445044N,1235613W,44.8455556,-123.9369444,6,20,Mowrey Landing,6/1/92,
1116608,Obsidian Falls,Falls,OR,41,Lane,39,441007N,1214904W,44.1687281,-121.8178225,,,,,2015,6611,North Sister,6/1/92,
1116736,Norton Creek,Stream,OR,41,Douglas,19,432716N,1232217W,43.4545619,-123.3714713,433019N,1232231W,43.5053957,-123.3753625,148,486,Sutherlin,11/28/80,
1116750,Abbot Lake,Lake,OR,41,Clatsop,7,461039N,1235723W,46.1775221,-123.9562826,,,,,6,20,Warrenton,11/28/80,4/2/19
1116766,Adams Creek,Stream,OR,41,Douglas,19,430428N,1232703W,43.0745606,-123.4509056,430428N,1232843W,43.0744444,-123.4786111,217,712,Winston,11/28/80,
1116767,Adams Creek,Stream,OR,41,Douglas,19,433618N,1231229W,43.6051205,-123.2081355,433349N,1231158W,43.5636111,-123.1994444,134,440,Scotts Valley,11/28/80,
1116782,Agate Beach,Beach,OR,41,Coos,11,431511N,1242314W,43.2531652,-124.3873395,,,,,5,16,Cape Arago,11/28/80,
1116783,Agate Beach,Populated Place,OR,41,Lincoln,41,444038N,1240342W,44.6773386,-124.0617836,,,,,48,157,Newport North,11/28/80,
1116806,Alder Branch,Stream,OR,41,Lane,39,440653N,1225524W,44.1148478,-122.9234156,440630N,1225404W,44.1083333,-122.9011111,143,469,Springfield,11/28/80,
1116811,Alder Creek,Stream,OR,41,Douglas,19,425554N,1231749W,42.9317848,-123.2970086,425434N,1231754W,42.9094444,-123.2983333,240,787,Canyonville,11/28/80,
1116812,Alder Creek,Stream,OR,41,Coos,11,430807N,1241724W,43.1353872,-124.2901109,430754N,1241555W,43.1316667,-124.2652778,3,10,Riverton,11/28/80,
1116813,Alder Creek,Stream,OR,41,Lane,39,435815N,1225232W,43.9709593,-122.8756326,435724N,1225201W,43.9566667,-122.8669444,170,558,Lowell,11/28/80,
1116816,Alder Creek,Stream,OR,41,Tillamook,57,452946N,1233606W,45.4962191,-123.6017848,452904N,1233530W,45.4844444,-123.5916667,69,226,Trask,11/28/80,
1116818,Alder Creek,Stream,OR,41,Tillamook,57,454228N,1235405W,45.7078848,-123.9015226,454350N,1235430W,45.7305556,-123.9083333,2,7,Nehalem,11/28/80,
1116821,Alder Creek,Stream,OR,41,Clatsop,7,455300N,1233630W,45.8834443,-123.6084605,455430N,1233530W,45.9083333,-123.5916667,152,499,Vinemaple,11/28/80,
1116822,Alder Creek,Stream,OR,41,Clatsop,7,461100N,1235522W,46.1834378,-123.9226452,460947N,1235615W,46.1630556,-123.9375,2,7,Warrenton,11/28/80,
1116823,Alder Creek,Stream,OR,41,Coos,11,431456N,1235611W,43.2490006,-123.9364864,431655N,1235421W,43.2820568,-123.90593,109,358,Dora,11/28/80,
1116825,Alder Creek,Stream,OR,41,Douglas,19,434514N,1232042W,43.7540091,-123.3450924,434440N,1232140W,43.7445644,-123.3612039,280,919,Letz Creek,11/28/80,
1116841,Alder Springs,Spring,OR,41,Lane,39,441042N,1215451W,44.1784522,-121.9142152,,,,,1133,3717,Linton Lake,11/28/80,
1116842,Alderwood State Park,Park,OR,41,Lane,39,440918N,1232524W,44.1551225,-123.4234324,,,,,175,574,Horton,5/22/86,
1116844,Aldrich Point,Cape,OR,41,Clatsop,7,461402N,1232957W,46.233999,-123.4992991,,,,,5,16,Cathlamet,11/28/80,
1116845,Alex Small Creek,Stream,OR,41,Lane,39,433934N,1230442W,43.6595659,-123.0784093,433943N,1230542W,43.6619444,-123.095,256,840,Cottage Grove Lake,11/28/80,
1116873,Allegany,Populated Place,OR,41,Coos,11,432533N,1240156W,43.4259469,-124.0323266,,,,,13,43,Allegany,11/28/80,
1116876,Allen Creek,Stream,OR,41,Lane,39,433826N,1225440W,43.6406774,-122.9111783,433908N,1225239W,43.6522222,-122.8775,334,1096,Blue Mountain,11/28/80,
1116877,Allen Creek,Stream,OR,41,Lane,39,440333N,1222020W,44.059291,-122.3389413,440306N,1222239W,44.0517913,-122.377553,510,1673,Harvey Mountain,11/28/80,
1116881,Allen Ridge,Ridge,OR,41,Douglas,19,433811N,1232354W,43.6365076,-123.3984238,,,,,463,1519,Putnam Valley,11/28/80,
1116884,Allison Creek,Stream,OR,41,Lane,39,440848N,1225511W,44.1467921,-122.9198051,441051N,1225714W,44.1808333,-122.9538889,166,545,Mohawk,11/28/80,
1116888,Alma,Populated Place,OR,41,Lane,39,435327N,1232829W,43.8909542,-123.474821,,,,,178,584,High Point,11/28/80,
1116899,Alvey Substation,Locale,OR,41,Lane,39,435957N,1230058W,43.9992919,-123.0161947,,,,,155,509,Creswell,11/28/80,
1116906,Amazon Creek,Stream,OR,41,Lane,39,441339N,1231549W,44.2276232,-123.263706,435919N,1230502W,43.9887359,-123.0839748,97,318,Cheshire,11/28/80,
1116907,Amazon Creek Diversion Channel,Canal,OR,41,Lane,39,440432N,1231345W,44.0756793,-123.229259,,,,,117,384,Eugene West,11/28/80,
1116909,Amazon City Park,Park,OR,41,Lane,39,440150N,1230504W,44.0306803,-123.084531,,,,,132,433,Eugene East,5/22/86,
1116910,Amberson Creek,Stream,OR,41,Douglas,19,434734N,1233006W,43.7928972,-123.5017654,434636N,1232938W,43.7767858,-123.4939872,193,633,Gunter,11/28/80,
1116927,Anderson Creek,Stream,OR,41,Lane,39,433800N,1230517W,43.6334545,-123.0881309,433744N,1230724W,43.6288889,-123.1233333,270,886,Cottage Grove Lake,11/28/80,
1116928,Anderson Creek,Stream,OR,41,Lane,39,434440N,1225330W,43.7445677,-122.8917365,434334N,1225504W,43.7261111,-122.9177778,257,843,Blue Mountain,11/28/80,
1116929,Anderson Creek,Stream,OR,41,Lincoln,41,443916N,1240245W,44.6545613,-124.04595,443857N,1240047W,44.6491667,-124.0130556,8,26,Newport North,11/28/80,
1116931,Anderson Creek,Stream,OR,41,Tillamook,57,454135N,1234754W,45.6931642,-123.7984622,454011N,1234436W,45.6698315,-123.7434594,13,43,Foley Peak,11/28/80,
1116932,Anderson Creek,Stream,OR,41,Tillamook,57,454413N,1235203W,45.7370526,-123.8676329,454550N,1235432W,45.7639965,-123.909024,1,3,Foley Peak,11/28/80,
1116944,Andrews Creek,Stream,OR,41,Douglas,19,433548N,1232115W,43.5967855,-123.3542536,433339N,1232329W,43.5609514,-123.3914764,149,489,Yoncalla,11/28/80,
1116960,Anna Drain County Park,Park,OR,41,Douglas,19,433931N,1231834W,43.658731,-123.3095316,,,,,108,354,Drain,11/28/80,
1117007,Anthony Creek,Stream,OR,41,Lane,39,435356N,1224926W,43.8990143,-122.823961,435123N,1225250W,43.8565135,-122.8806287,218,715,Lowell,11/28/80,
1117024,Arago,Populated Place,OR,41,Coos,11,430607N,1241132W,43.1020541,-124.1923284,,,,,9,30,Myrtle Point,11/28/80,3/10/15
1117027,Arcadia Beach,Beach,OR,41,Clatsop,7,455021N,1235740W,45.8392735,-123.9612491,,,,,2,7,Arch Cape,11/28/80,
1117029,Arch Cape,Cape,OR,41,Clatsop,7,454807N,1235805W,45.802051,-123.9681934,,,,,7,23,Arch Cape,11/28/80,
1117030,Arch Cape,Populated Place,OR,41,Clatsop,7,454944N,1235743W,45.8289958,-123.9620824,,,,,25,82,Arch Cape,11/28/80,
1117031,Arch Cape Creek,Stream,OR,41,Clatsop,7,454812N,1235800W,45.80344,-123.9668046,454819N,1235407W,45.8052778,-123.9019444,2,7,Arch Cape,11/28/80,
1117032,Arch Rock,Island,OR,41,Curry,15,424645N,1243552W,42.7792759,-124.5978881,,,,,0,0,Cape Blanco,11/28/80,
1117036,Argue Creek,Stream,OR,41,Douglas,19,434608N,1234001W,43.7690073,-123.6670451,434635N,1234215W,43.7763889,-123.7041667,149,489,Twin Sisters,11/28/80,
1117040,Armitage County Park,Park,OR,41,Lane,39,440641N,1230303W,44.1114067,-123.0509081,,,,,126,413,Eugene East,5/22/86,11/14/13
1117041,Armstead Memorial,Park,OR,41,Tillamook,57,454601N,1235850W,45.7670506,-123.9806936,,,,,104,341,Arch Cape,11/28/80,
1117052,Sow Creek,Stream,OR,41,Douglas,19,432114N,1233925W,43.3540037,-123.6570339,432240N,1234024W,43.3777778,-123.6733333,278,912,Cedar Creek,5/22/86,
1117055,Arthur Jones Creek,Stream,OR,41,Douglas,19,434712N,1232645W,43.7867863,-123.4459299,434746N,1232706W,43.7961111,-123.4516667,224,735,Beaver Creek,11/28/80,
1117057,Asbury Creek,Stream,OR,41,Clatsop,7,454852N,1235748W,45.8145512,-123.9634712,454842N,1235448W,45.8116667,-123.9133333,3,10,Arch Cape,11/28/80,
1117059,Ascot City Park,Park,OR,41,Lane,39,440424N,1230351W,44.0734581,-123.0642531,,,,,130,427,Eugene East,5/22/86,
1117060,Ash,Populated Place,OR,41,Douglas,19,433308N,1234918W,43.5523387,-123.821766,,,,,138,453,Loon Lake,11/28/80,
1117064,Ash Valley,Valley,OR,41,Douglas,19,433427N,1234936W,43.5742832,-123.8267665,433137N,1234919W,43.5269444,-123.8219444,126,413,Loon Lake,11/28/80,
1117067,Asker Creek,Stream,OR,41,Douglas,19,433838N,1231542W,43.6440092,-123.2617511,433739N,1231552W,43.6275,-123.2644444,102,335,Drain,11/28/80,
1117069,Aspen Creek,Stream,OR,41,Lane,39,440235N,1220537W,44.043176,-122.0936543,440338N,1220540W,44.0605556,-122.0944444,1095,3592,French Mountain,11/28/80,
1117074,Astoria Column,Park,OR,41,Clatsop,7,461053N,1234903W,46.1813152,-123.8175456,,,,,182,597,Astoria,5/22/86,9/25/13
1117076,Astoria,Populated Place,OR,41,Clatsop,7,461116N,1234953W,46.1878841,-123.8312534,,,,,7,23,Astoria,11/28/80,3/21/08
1117077,Astoria Air Marine Service,Locale,OR,41,Clatsop,7,461014N,1234918W,46.1706623,-123.8215303,,,,,1,3,Astoria,11/28/80,
1117078,Astoria Megler Ferry (historical),Crossing,OR,41,Clatsop,7,461321N,1235054W,46.2226054,-123.8481996,,,,,1,3,Astoria,11/28/80,
1117096,Adair Point,Cape,OR,41,Clatsop,7,454943N,1235744W,45.828718,-123.9623602,,,,,2,7,Arch Cape,5/22/86,
1117097,Avenue Creek,Stream,OR,41,Lane,39,440915N,1220619W,44.1542889,-122.1053317,440647N,1220608W,44.1131772,-122.1022721,499,1637,Belknap Springs,11/28/80,
1117104,Awbrey City Park,Park,OR,41,Lane,39,440735N,1230823W,44.1265131,-123.1398119,,,,,115,377,Junction City,5/22/86,
1117105,Axe Creek,Stream,OR,41,Coos,11,430354N,1235718W,43.0651113,-123.955095,430247N,1235715W,43.0463889,-123.9541667,79,259,Remote,11/28/80,
1117114,Azalea,Populated Place,OR,41,Douglas,19,424743N,1231537W,42.7953981,-123.2603401,,,,,505,1657,Quines Creek,11/28/80,
1117123,Bachelor Creek,Stream,OR,41,Douglas,19,432657N,1231430W,43.4492858,-123.2417415,433258N,1231234W,43.5495645,-123.2095219,141,463,Nonpareil,11/28/80,
1117154,Baker Creek,Stream,OR,41,Lincoln,41,444344N,1235201W,44.7290061,-123.8670566,444445N,1235226W,44.7458333,-123.8738889,50,164,Eddyville,11/28/80,
1117156,Baker Flat,Flat,OR,41,Douglas,19,425936N,1232220W,42.9934504,-123.3722893,,,,,576,1890,Canyonville,11/28/80,
1117191,Bald Point,Cape,OR,41,Clatsop,7,455532N,1235842W,45.9256626,-123.9781949,,,,,2,7,Tillamook Head,11/28/80,
1117204,Bales Creek,Stream,OR,41,Lincoln,41,444025N,1234503W,44.6737296,-123.7509438,444133N,1234452W,44.6925,-123.7477778,55,180,Nortons,11/28/80,
1117215,Balm Creek,Stream,OR,41,Lane,39,440203N,1221220W,44.0342888,-122.2056006,440146N,1221413W,44.0294444,-122.2369444,573,1880,Cougar Reservoir,11/28/80,
1117218,Baltimore Rock,Island,OR,41,Coos,11,432103N,1242256W,43.3509442,-124.3823412,,,,,0,0,Cape Arago,11/28/80,
1117219,Bandon,Populated Place,OR,41,Coos,11,430708N,1242430W,43.1189978,-124.408448,,,,,3,10,Bandon,11/28/80,3/21/08
1117220,Bandon Reservoir,Reservoir,OR,41,Coos,11,430700N,1242256W,43.1167029,-124.3823006,,,,,43,141,Bandon,11/28/80,4/11/19
1117221,Bandon State Park,Park,OR,41,Coos,11,430323N,1242605W,43.0564973,-124.4348361,,,,,8,26,Bandon,5/22/86,
1117222,Banks Creek,Stream,OR,41,Douglas,19,432402N,1231012W,43.4006743,-123.17007,432137N,1231038W,43.3603961,-123.1772911,256,840,Nonpareil,11/28/80,
1117229,Bar Creek,Stream,OR,41,Douglas,19,430323N,1234057W,43.0565036,-123.6825818,430524N,1233925W,43.09,-123.6569444,336,1102,Camas Valley,11/28/80,
1117230,Bar Creek,Stream,OR,41,Lane,39,433505N,1230053W,43.5848432,-123.0147919,433332N,1230145W,43.5588889,-123.0291667,344,1129,Harness Mountain,11/28/80,
1117239,Bark Shanty Creek,Stream,OR,41,Tillamook,57,452648N,1233346W,45.4467753,-123.5628936,452347N,1233022W,45.3963889,-123.5061111,146,479,Trask,11/28/80,
1117240,Bark Shanty Creek,Stream,OR,41,Lane,39,433724N,1225408W,43.6234549,-122.9022884,433843N,1225243W,43.6453998,-122.8786769,349,1145,Burnt Mountain,11/28/80,
1117263,Barrett Creek,Stream,OR,41,Lane,39,434804N,1230550W,43.8012339,-123.0973043,434729N,1230749W,43.7915113,-123.1303613,207,679,Cottage Grove,11/28/80,
1117264,Barrett Creek,Stream,OR,41,Douglas,19,430204N,1232654W,43.0345608,-123.4484042,430033N,1232619W,43.0091667,-123.4386111,244,801,Winston,11/28/80,
1117265,Barrett Creek,Stream,OR,41,Clatsop,7,460733N,1235129W,46.1259402,-123.8579189,460654N,1235020W,46.1151075,-123.8387513,2,7,Astoria,11/28/80,
1117266,Barrett Slough,Stream,OR,41,Clatsop,7,460812N,1235205W,46.1367731,-123.8679196,460733N,1235124W,46.1258333,-123.8566667,2,7,Astoria,11/28/80,
1117271,Barth Falls,Falls,OR,41,Clatsop,7,460344N,1234114W,46.0623324,-123.6873562,,,,,93,305,Green Mountain,11/28/80,
1117281,Barton Park (historical),Park,OR,41,Douglas,19,424616N,1232027W,42.7711111,-123.3408333,,,,,452,1483,Quines Creek,11/28/80,8/27/19
1117284,Barview State Wayside (historical),Park,OR,41,Coos,11,432041N,1241900W,43.3448333,-124.316783,,,,,4,13,Charleston,11/28/80,
1117292,Basin Creek,Stream,OR,41,Douglas,19,432834N,1233307W,43.4762269,-123.5520361,432933N,1233246W,43.4925,-123.5461111,74,243,Tyee,11/28/80,
1117306,Bastard Creek,Stream,OR,41,Tillamook,57,454427N,1234158W,45.7409439,-123.6995709,454559N,1234140W,45.7664997,-123.6945713,45,148,Cook Creek,11/28/80,
1117310,Bathtub Creek,Stream,OR,41,Tillamook,57,454242N,1233228W,45.7117773,-123.5412324,454119N,1233201W,45.6886111,-123.5336111,218,715,Rogers Peak,11/28/80,
1117313,Battle Creek,Stream,OR,41,Douglas,19,424433N,1233116W,42.7426155,-123.5211799,424336N,1233158W,42.7266667,-123.5327778,392,1286,Mount Reuben,11/28/80,
1117314,Battle Creek,Stream,OR,41,Douglas,19,425711N,1234309W,42.95317,-123.7192481,425727N,1234129W,42.9575,-123.6913889,312,1024,Chipmunk Ridge,11/28/80,
1117315,Battle Creek,Stream,OR,41,Lane,39,435808N,1231913W,43.9690119,-123.3203721,435640N,1232026W,43.9444444,-123.3405556,135,443,Crow,11/28/80,
1117319,Battle Creek Slough,Stream,OR,41,Clatsop,7,460635N,1234739W,46.1098306,-123.7943053,460523N,1234735W,46.0897222,-123.7930556,1,3,Olney,11/28/80,
1117324,Baughaman Lookout,Locale,OR,41,Douglas,19,431608N,1233451W,43.2690032,-123.5809176,,,,,866,2841,Callahan,11/28/80,
1117331,Bayney Creek,Stream,OR,41,Clatsop,7,460215N,1234536W,46.0376101,-123.7601354,460122N,1234631W,46.0227778,-123.7752778,60,197,Olney,11/28/80,
1117336,Beacon Number Five,Locale,OR,41,Clatsop,7,461726N,1240109W,46.2906563,-124.0190418,,,,,0,0,Cape Disappointment,11/28/80,
1117339,Beals Creek,Stream,OR,41,Douglas,19,425655N,1231020W,42.9487301,-123.1722828,425525N,1231248W,42.9236111,-123.2133333,240,787,Days Creek,11/28/80,
1117345,Bear Camp Creek,Stream,OR,41,Douglas,19,432827N,1234502W,43.4742829,-123.7506508,432530N,1234418W,43.425,-123.7383333,207,679,Kelly Butte,11/28/80,
1117348,Bear Creek,Stream,OR,41,Douglas,19,424638N,1232219W,42.7773405,-123.3720095,424922N,1232132W,42.8227778,-123.3588889,480,1575,Quines Creek,11/28/80,
1117349,Bear Creek,Stream,OR,41,Douglas,19,424805N,1233811W,42.8015033,-123.6364639,424512N,1234047W,42.7533333,-123.6797222,351,1152,Dutchman Butte,11/28/80,
1117350,Bear Pen Creek,Stream,OR,41,Coos,11,430415N,1235638W,43.0709448,-123.9439835,430320N,1235457W,43.0555556,-123.9158333,77,253,Remote,5/22/86,
1117351,Bear Creek,Stream,OR,41,Douglas,19,432018N,1233525W,43.3384481,-123.590365,431908N,1233634W,43.3188889,-123.6094444,182,597,Callahan,11/28/80,
1117352,Bear Creek,Stream,OR,41,Douglas,19,433043N,1232610W,43.5120614,-123.4361995,433317N,1232625W,43.5547222,-123.4402778,166,545,Yellow Butte,11/28/80,
1117353,Bear Creek,Stream,OR,41,Douglas,19,434316N,1231236W,43.7212322,-123.2100854,434303N,1230836W,43.7175,-123.1433333,124,407,Curtin,11/28/80,
1117354,Bear Creek,Stream,OR,41,Lane,39,435149N,1233101W,43.8637313,-123.517044,435028N,1233137W,43.8411111,-123.5269444,147,482,Gunter,11/28/80,
1117355,Bear Creek,Stream,OR,41,Lane,39,440757N,1222900W,44.1326267,-122.4833991,440836N,1222509W,44.1433333,-122.4191667,258,846,Mount Hagan,11/28/80,
1117360,Bear Creek,Stream,OR,41,Tillamook,57,452945N,1233710W,45.495941,-123.619563,452843N,1233600W,45.4786111,-123.6,59,194,Trask,11/28/80,
1117361,Bear Creek,Stream,OR,41,Clatsop,7,454708N,1232638W,45.7856667,-123.4440093,454651N,1232513W,45.7808333,-123.4202778,468,1535,Sunset Spring,11/28/80,
1117364,Bear Creek,Stream,OR,41,Douglas,19,430113N,1233658W,43.0203932,-123.6161888,425911N,1233714W,42.9865043,-123.6206326,330,1083,Tenmile,11/28/80,
1117365,Bear Creek,Stream,OR,41,Clatsop,7,461017N,1233955W,46.1714979,-123.6654142,460440N,1233536W,46.0778883,-123.5934648,4,13,Cathlamet Bay,11/28/80,
1117366,Bear Creek,Stream,OR,41,Coos,11,430813N,1242019W,43.1370537,-124.3387237,430051N,1241638W,43.0142754,-124.2773299,2,7,Riverton,11/28/80,
1117367,Bear Creek,Stream,OR,41,Douglas,19,433812N,1232112W,43.6367858,-123.3534217,433619N,1232455W,43.605396,-123.4153681,147,482,Drain,11/28/80,
1117368,Bear Creek,Stream,OR,41,Lane,39,435718N,1225857W,43.9551251,-122.982581,435112N,1225416W,43.8534578,-122.9045186,151,495,Jasper,11/28/80,
1117369,Bear Creek,Stream,OR,41,Lane,39,441332N,1231554W,44.2256787,-123.2650949,441216N,1232459W,44.2045669,-123.4164881,97,318,Cheshire,11/28/80,
1117370,Bear Creek,Stream,OR,41,Lincoln,41,443850N,1235201W,44.6473404,-123.8670572,444007N,1235257W,44.6687289,-123.8826129,7,23,Eddyville,11/28/80,
1117377,Bear Flat,Flat,OR,41,Lane,39,440047N,1220204W,44.0131747,-122.0344837,,,,,1475,4839,French Mountain,11/28/80,
1117382,Bear Gulch,Valley,OR,41,Douglas,19,425337N,1231410W,42.8937304,-123.2361733,425327N,1231303W,42.8908333,-123.2175,303,994,Days Creek,11/28/80,
1117383,Bear Gulch,Valley,OR,41,Douglas,19,431433N,1234131W,43.2426134,-123.6920312,431209N,1234247W,43.2025,-123.7130556,380,1247,Mount Gurney,11/28/80,
1117393,Bear Ridge,Ridge,OR,41,Douglas,19,424820N,1232109W,42.805674,-123.3525648,,,,,885,2904,Quines Creek,11/28/80,
1117394,Bear Ridge,Ridge,OR,41,Douglas,19,431706N,1233148W,43.2851147,-123.5300834,,,,,748,2454,Callahan,11/28/80,
1117396,Bear Spring,Spring,OR,41,Douglas,19,424337N,1233338W,42.7268805,-123.5605323,,,,,995,3264,Mount Reuben,11/28/80,1/2/13
1117398,Bear Valley,Basin,OR,41,Clatsop,7,455946N,1235449W,45.9962195,-123.9137494,,,,,1,3,Tillamook Head,11/28/80,
1117401,Bear Wallow Spring,Spring,OR,41,Douglas,19,432940N,1230226W,43.4943188,-123.0405408,,,,,685,2247,Hinkle Creek,11/28/80,1/2/13
1117408,Beatty Creek,Stream,OR,41,Douglas,19,425504N,1232725W,42.9178944,-123.4570134,425710N,1232702W,42.9527778,-123.4505556,226,741,Nickel Mountain,11/28/80,
1117411,Beaty Creek,Stream,OR,41,Douglas,19,432542N,1230309W,43.4284526,-123.052566,432627N,1230210W,43.4408333,-123.0361111,356,1168,Hinkle Creek,11/28/80,
1117415,Beaver Creek,Stream,OR,41,Coos,11,431350N,1241408W,43.2306657,-124.2356663,431326N,1241022W,43.2238889,-124.1727778,6,20,Coquille,11/28/80,
1117420,Beaver Creek,Stream,OR,41,Lane,39,433800N,1230551W,43.6334544,-123.0975758,433851N,1230726W,43.6475,-123.1238889,292,958,Cottage Grove Lake,11/28/80,
1117421,Beaver Creek,Stream,OR,41,Douglas,19,433840N,1233621W,43.6445619,-123.6059304,433953N,1233540W,43.6647222,-123.5944444,24,79,Elkton,11/28/80,
1117422,Beaver Creek,Stream,OR,41,Douglas,19,434703N,1232537W,43.7842865,-123.4270402,434813N,1232307W,43.8036111,-123.3852778,221,725,Beaver Creek,11/28/80,
1117423,Beaver Creek,Stream,OR,41,Douglas,19,434804N,1234230W,43.8012296,-123.7084348,434651N,1234203W,43.7808333,-123.7008333,73,239,Twin Sisters,11/28/80,
1117425,Beaver Creek,Stream,OR,41,Lincoln,41,444253N,1234011W,44.7148404,-123.6698309,444401N,1234102W,44.7336111,-123.6838889,112,367,Nortons,11/28/80,
1117433,Beaver Creek,Stream,OR,41,Clatsop,7,455335N,1233832W,45.8931665,-123.6423506,455338N,1234042W,45.8938889,-123.6783333,188,617,Saddle Mountain,11/28/80,
1117444,Beaver Eddy,Rapids,OR,41,Clatsop,7,454639N,1233850W,45.7776109,-123.6473481,,,,,102,335,Hamlet,11/28/80,
1117447,Beaver Hill,Locale,OR,41,Coos,11,431347N,1241606W,43.2298322,-124.2684455,,,,,42,138,Riverton,11/28/80,
1117454,Beaver Slough,Stream,OR,41,Coos,11,431205N,1241618W,43.2014988,-124.2717784,431437N,1241336W,43.2437214,-124.2267774,3,10,Riverton,11/28/80,
1117459,Beaverdam Branch,Stream,OR,41,Coos,11,425847N,1241301W,42.9798313,-124.217049,425725N,1241259W,42.9569444,-124.2163889,62,203,Dement Creek,11/28/80,
1117480,Beerman Creek,Stream,OR,41,Clatsop,7,455804N,1235529W,45.9678859,-123.9248604,455745N,1235344W,45.9625,-123.8955556,7,23,Tillamook Head,11/28/80,
1117484,Belding Creek,Stream,OR,41,Tillamook,57,454231N,1233027W,45.7087219,-123.5076203,454107N,1233127W,45.6852778,-123.5241667,249,817,Rogers Peak,11/28/80,
1117485,Belfort Creek,Stream,OR,41,Tillamook,57,454358N,1233610W,45.7328885,-123.6029014,454244N,1233743W,45.7123326,-123.6287349,111,364,Rogers Peak,11/28/80,
1117486,Belieu Creek,Stream,OR,41,Coos,11,430046N,1235746W,43.0128889,-123.9628723,430250N,1235605W,43.0472222,-123.9347222,38,125,Remote,11/28/80,
