,metadata,id,hrid,identifiers,classifications,contributors,alternativeTitles,title,indexTitle,publication,physicalDescriptions,instanceFormatIds,subjects,series,source,instanceTypeId,modeOfIssuanceId,languages,discoverySuppress,staffSuppress,editions,notes,electronicAccess,publicationFrequency,publicationRange
0,"{'createdDate': '2022-03-21T22:27:33.927', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:33.927', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",f821c34f-1327-5ad2-9463-e61c0b242ec4,in00000501639,"[{'identifierTypeId': 'c858e4f2-2b6b-4385-842b-60732ee14abb', 'value': '2017037224'}, {'identifierTypeId': '8261054f-be78-422d-bd51-4ed9f33c3422', 'value': '9780807168868 (softcover ; acid-free paper)'}, {'identifierTypeId': '8261054f-be78-422d-bd51-4ed9f33c3422', 'value': '0807168866 (softcover ; acid-free paper)'}, {'identifierTypeId': 'fcca2643-406a-482a-b760-7a7f8aec640e', 'value': '9780807168875 (epub)'}, {'identifierTypeId': 'fcca2643-406a-482a-b760-7a7f8aec640e', 'value': '9780807168882 (pdf)'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a12357831'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(OCoLC-M)1027763197'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': 'cis38789399'}]","[{'classificationTypeId': 'ce176ace-a53e-4b4d-aa89-725ed7b2edac', 'classificationNumber': 'PS3602.A58664 A6 2018'}, {'classificationTypeId': '42471af9-7d25-4f3a-bf78-60d29dcf463b', 'classificationNumber': '813.6'}]","[{'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '6e09d47d-95e2-4d8a-831b-f777b8ef6d81', 'contributorTypeText': 'Contributor', 'primary': True, 'name': ""Baker, Matthew (Children's story writer)""}]","[{'alternativeTitleTypeId': '30512027-cdc9-4c79-af75-1565b3bd888d', 'alternativeTitle': 'Short stories. Selections'}, {'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'Hybrid Creatures'}]",</hy♭ri♩ creʌ+ures/> : {stories}/ Matthew Baker.,</hy♭ri♩ creʌ+ures/> : {stories},"[{'place': 'Baton Rouge', 'publisher': 'Louisiana State University Press', 'dateOfPublication': '[2018]', 'role': 'Publication'}, {'place': '', 'publisher': '', 'dateOfPublication': '©2018', 'role': 'Copyright notice date'}]",['126 pages : illustrations ; 22 cm.'],['8d511d33-5e85-4c5d-9bce-6e3c9cd0c324'],['American fiction 21st century'],['Yellow shoe fiction'],MARC,6312d172-f0cf-40f6-b27d-9fa8feaf332f,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,['eng'],False,False,,,,,
1,"{'createdDate': '2022-03-21T22:27:35.421', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:35.421', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",3afb0726-4a42-52fc-84e3-c2a249df36e9,in00000501640,"[{'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a14024559'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(OCoLC-M)20762274'}, {'identifierTypeId': '439bfbae-75bc-4f74-9fc7-b2a2d47ce3ef', 'value': 'ocm20762274'}]","[{'classificationTypeId': 'ce176ace-a53e-4b4d-aa89-725ed7b2edac', 'classificationNumber': 'N45 .G49 1881'}, {'classificationTypeId': '42471af9-7d25-4f3a-bf78-60d29dcf463b', 'classificationNumber': '744.2'}]","[{'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '9deb29d1-3e71-4951-9413-a80adac703d0', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Gerlach, Martin, 1846-1918'}, {'contributorNameTypeId': '2e48e713-17f3-4c13-a9f8-23845bb210aa', 'contributorTypeId': '02c1c664-1d71-4f7b-a656-1abf1209848f', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Hundertstund & Pries'}, {'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '5c3abceb-6bd8-43aa-b08d-1187ae78b15b', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Schulze, Ernst'}]","[{'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'Monogramme industriel'}, {'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'Industrial monograms'}]",Das Gewerbe-Monogramm / herausgegeben von Martin Gerlach = Le monogramme industriel / par Martin Gerlach = Industrial monograms / edited by Martin Gerlach,Gewerbe-monogramm,"[{'place': 'Wien', 'publisher': 'Verlag von M. Gerlach & Cie. (F. Schenk)', 'dateOfPublication': '[1881?]'}]","['x pages, 110 leaves of plates : chiefly illustrations ; 38 cm']",['8d511d33-5e85-4c5d-9bce-6e3c9cd0c324'],"['Monograms', ""Artists' marks"", 'Initials', 'Art and industry']",,MARC,535e3160-763a-42f9-b0c0-d8ed7df6e2a2,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,"['eng', 'ger', 'fre']",False,False,"['Zweite vermehrte und verbesserte Auflage = Deuxième édition, revue et augmentée = Second edition, improved and enlarged']","[{'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Preface is signed: Wien, im Mai 1881', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Includes index', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': '""Leipzig, Druck von Hundertstund & Pries.""--Title page verso', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Added illustrated title page', 'staffOnly': False}, {'instanceNoteTypeId': '7356cde5-ec6b-4961-9cb0-961c48a37af4', 'note': 'Text in German, French and English', 'staffOnly': False}, {'instanceNoteTypeId': '265c4910-3997-4242-9269-6a4a2e91392b', 'note': ""Special Collections & University Archives copy 1: Binding: quarter bound in navy blue cloth with blue leather spine label stamped gilt with title, light blue paper sides, and tan endpapers. Provenance: Ernst Schulze's Eigenthum Dresden, 1885 (signature)"", 'staffOnly': False}]",,,
2,"{'createdDate': '2022-03-21T22:27:36.163', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:36.163', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",de5bfca3-2600-57c6-a08d-eb92c12da68a,in00000501641,"[{'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a14030271'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(OCoLC-M)338928324'}, {'identifierTypeId': '439bfbae-75bc-4f74-9fc7-b2a2d47ce3ef', 'value': 'ocn338928324'}]",,"[{'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '9f0a2cf0-7a9b-45a2-a403-f68d2850d07c', 'contributorTypeText': 'Contributor', 'primary': True, 'name': 'Hoffmann, Gottfried August, 1700-1775'}, {'contributorNameTypeId': '2e48e713-17f3-4c13-a9f8-23845bb210aa', 'contributorTypeId': '5c3abceb-6bd8-43aa-b08d-1187ae78b15b', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Georg v. Zimmermann Benkendorfer Bibliothek'}, {'contributorNameTypeId': '2e48e713-17f3-4c13-a9f8-23845bb210aa', 'contributorTypeId': '5c3abceb-6bd8-43aa-b08d-1187ae78b15b', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Universitäts- und Landesbibliothek Sachsen-Anhalt'}]","[{'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'Statuta localia, das ist, Ausführliche Beschreibung der Gerade und des Heer-Geräthes von Ober- und Nieder-Sachsen'}, {'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'Ausführliche Beschreibung der Gerade'}]","Gottfried August Hoffmanns ... Statuta localia, das ist, Ausführliche Beschreibung der Gerade und des Heer-Geräthes von Ober- und Nieder-Sachsen : auch andern Orten und Städten mehr, sowohl einer Abhandlung von denen weiblichen Gerechtigkeiten überhaupt, als auch insonderheit, wie dem weiblichen Geschlechte durch Ehe-Pacta und andere Contracte hierunter in allen Fällen zu prospicieren, nebst denen beygefügten rechtlichen Responsis, welche der Succession, der Gerade, des Heergeräthes und Erbes halber an einen und den andern Ort von vielen Rechts-Collegiis ertheilet worden","Gottfried august hoffmanns ... statuta localia, das ist, ausführliche beschreibung der gerade und des heer-geräthes von ober- und nieder-sachsen : auch andern orten und städten mehr, sowohl einer abhandlung von denen weiblichen gerechtigkeiten überhaupt, als auch insonderheit, wie dem weiblichen geschlechte durch ehe-pacta und andere contracte hierunter in allen fällen zu prospicieren, nebst denen beygefügten rechtlichen responsis, welche der succession, der gerade, des heergeräthes und erbes halber an einen und den andern ort von vielen rechts-collegiis ertheilet worden","[{'place': 'Franckfurt und Leipzig', 'publisher': 'Zu finden bey denen Lanckischen Erben', 'dateOfPublication': '1733'}]","['2 volumes in 1 ([16], 440, [8], 954, [32] pages) ; 22 cm (4to)']",['8d511d33-5e85-4c5d-9bce-6e3c9cd0c324'],"['Women Legal status, laws, etc. Germany Saxony Early works to 1800', 'Inheritance and succession Germany Saxony Early works to 1800', ""Women's rights Germany Saxony Early works to 1800"", 'Inheritance and succession', 'Women Legal status, laws, etc', 'Germany Saxony']",,MARC,6312d172-f0cf-40f6-b27d-9fa8feaf332f,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,['ger'],False,False,,"[{'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Title page in red and black', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Woodcut initial letters, head- and tail-pieces', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Second part with separate title page printed in black only', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Signatures: )(-2)(⁴ A-3I⁴ ²)(⁴ ²A-6H⁴', 'staffOnly': False}, {'instanceNoteTypeId': '10e2e11b-450f-45c8-b09b-0f819999966e', 'note': 'Addresses the right of equalization of assets through marriage, and a woman’s right to retain physical and monetary assets brought into marriage. The second, and longer part, is a wide-ranging compilation of hundreds of local ordinances and decrees from the 1300’s through the 1700’s pertaining to women and women’s rights', 'staffOnly': False}, {'instanceNoteTypeId': '265c4910-3997-4242-9269-6a4a2e91392b', 'note': 'Special Collections & University Archives copy 1: Binding: vellum over boards with cords visible at joints, manuscript spine title, and spotted edges. Provenance: Georg v. Zimmermann Benkendorfer Bibliothek (ink-stamp); ""ULB Sachsen-Anhalt Ausgeschieden"" (ink-stamp)', 'staffOnly': False}]",,,
3,"{'createdDate': '2022-03-21T22:27:36.167', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:36.167', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",0e4c56d7-b7cd-59a2-832c-72679fff9743,in00000501642,"[{'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a13639073'}]",,"[{'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '1aae8ca3-4ddd-4549-a769-116b75f3c773', 'contributorTypeText': 'Contributor', 'primary': True, 'name': 'Ruwedel, Mark, 1954-'}]","[{'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'Bethlehem, Pa'}]","Homage to Walker Evans : Bethlehem, Pa.","Homage to walker evans : bethlehem, pa.","[{'place': '[Montreal, Canada]', 'publisher': 'Mark Ruwedel', 'dateOfPublication': '1982-1983', 'role': 'Publication'}]","['1 portfolio (11 prints, [2] folded maps) : gelatin silver prints ; 21 x 26 cm to 31 x 23 cm']",[],"['Bethlehem (Pa.) Pictorial works', 'Evans, Walker, 1903-1975 Allusions', 'Pennsylvania Maps', 'Genre: Portfolios (groups of works)', 'Genre: Photographic materials', 'Genre: Gelatin silver prints']",,MARC,30fffe0e-e985-4144-b2e2-1e8179bdb41f,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,['eng'],False,False,,"[{'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Unique work', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Title taken from verso of first print', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Prints signed, titled, and dated on verso', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': '11 loose gelatin silver prints, two road maps marked with blue and red marker', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Map sizes are 61 x 91 cm folded to 31 x 23 cm and 60 x 86 cm folded to 30 x 22 cm', 'staffOnly': False}, {'instanceNoteTypeId': '10e2e11b-450f-45c8-b09b-0f819999966e', 'note': '""This re-photographic homage to Walker Evans, shot in Ruwedel’s home town of Bethlehem, PA, was the research component of Ruwedel’s photography program degree requirements (Concordia University, MFA 1983). It also serves as an early marker indicating Ruwedel’s interest in the “documentary” and his inclination to pay homage to artists whose work he admires. Along with the print are a Champion road map of Allentown, Bethlehem and Easton, PA, and an Exxon road map of Pennsylvania. There are eleven red marker dots on the Bethlehem map indicating sites where Evans photographed in 1935, seven of which are outlined in blue indicating that Ruwedel also photographed at that location. A red marker line on 4th Street indicates the possible location of where Evans photographed a storefront window display. A red marker arrow points towards Easton, where Evans also photographed, and to New York City, from where Evans may have started his 1935 road trip. Bethlehem and Easton are outlined in red and blue marker on the Pennsylvania map.""--Curator\'s comments by Peter Blank, Stanford Libraries Photography Curator (2018-2021)', 'staffOnly': False}, {'instanceNoteTypeId': '86c4bd09-16de-45ee-89d3-b6d32fae6de9', 'note': 'Gift of Peter Barbur, 2018; (MRu.39.2016)', 'staffOnly': 'true'}, {'instanceNoteTypeId': '0dc69a30-6d2b-40df-a50e-e4982bda86f4', 'note': 'Items loose, lacking enclosure', 'staffOnly': False}]",,,
4,"{'createdDate': '2022-03-21T22:27:36.177', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:36.177', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",667f2fb3-de93-5b06-a90b-9b01f8dae193,in00000501643,"[{'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a14049268'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(OCoLC-M)977268638'}, {'identifierTypeId': '439bfbae-75bc-4f74-9fc7-b2a2d47ce3ef', 'value': 'ocm20655636'}]","[{'classificationTypeId': 'ce176ace-a53e-4b4d-aa89-725ed7b2edac', 'classificationNumber': 'PQ4630.O85 C3 1560x'}]","[{'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '6e09d47d-95e2-4d8a-831b-f777b8ef6d81', 'contributorTypeText': 'Contributor', 'primary': True, 'name': ""Dell'Ottonaio, Giovanni Batista, 1482-1527""}, {'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '02c1c664-1d71-4f7b-a656-1abf1209848f', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Torrentino, Lorenzo, -1563'}]",,"Canzoni : o, Vero mascherate carnascialesche / di M. Gio. Battista dell'Ottonaio, araldo gia della illvstriss. Signoria di Fiorenza","Canzoni : o, vero mascherate carnascialesche","[{'place': 'In Fiorenza', 'publisher': 'appresso Lorenzo Torrentino', 'dateOfPublication': 'MDLX [1560]'}]",['[103] pages ; 18 cm (8vo)'],['8d511d33-5e85-4c5d-9bce-6e3c9cd0c324'],"['Canzone Early works to 1800', 'Carnival songs Early works to 1800', 'Genre: Woodcuts (prints)']",,MARC,6312d172-f0cf-40f6-b27d-9fa8feaf332f,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,['ita'],False,False,,"[{'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': ""Woodcut printer's device on title page and verso of final leaf; woodcut initial letters"", 'staffOnly': False}, {'instanceNoteTypeId': '6ca9df3f-454d-4b5b-9d41-feb5d5030b99', 'note': 'EDIT 16, 16624', 'staffOnly': False}, {'instanceNoteTypeId': '6ca9df3f-454d-4b5b-9d41-feb5d5030b99', 'note': ""Brunet, J.-C. Manuel du libraire et de l'amateur de livres (5e éd.), IV, 259"", 'staffOnly': False}, {'instanceNoteTypeId': '6ca9df3f-454d-4b5b-9d41-feb5d5030b99', 'note': 'Gamba, B. Serie dei testi di lingua e di altre opere importanti nella italiana letteratura scritte dal secolo XIV al XIX (4. ed.), 693', 'staffOnly': False}, {'instanceNoteTypeId': '6ca9df3f-454d-4b5b-9d41-feb5d5030b99', 'note': 'Adams, H.M. Catalogue of books printed on the continent of Europe, 1501-1600, in Cambridge libraries, O419', 'staffOnly': False}]",,,
5,"{'createdDate': '2022-03-21T22:27:36.183', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:36.183', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",b90444ae-c7b8-5ef9-9a23-9fb2a5804248,in00000501644,"[{'identifierTypeId': 'c858e4f2-2b6b-4385-842b-60732ee14abb', 'value': '52056465'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a3434817'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(OCoLC-M)19154667'}, {'identifierTypeId': '439bfbae-75bc-4f74-9fc7-b2a2d47ce3ef', 'value': 'ocm19154667'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': 'NYUN90-B71'}]","[{'classificationTypeId': 'ce176ace-a53e-4b4d-aa89-725ed7b2edac', 'classificationNumber': 'BM522.27 .A8'}]","[{'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '9f0a2cf0-7a9b-45a2-a403-f68d2850d07c', 'contributorTypeText': 'Contributor', 'primary': True, 'name': 'Castro, Jacob ben Abraham, 1525?-1610'}, {'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '5c3abceb-6bd8-43aa-b08d-1187ae78b15b', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Silver, Eliezer, 1882-1968'}, {'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '9f0a2cf0-7a9b-45a2-a403-f68d2850d07c', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'קשטרו, יעקב, 1525?־1610'}]","[{'alternativeTitleTypeId': '03e927da-c144-4f15-a52c-d79d6c4bec9e', 'alternativeTitle': 'אהלי יעקב : שואל ומשיב'}]",Ohole Yaʻaḳov : [sheʼelot u-teshuvot],Ohole yaʻaḳov : [sheʼelot u-teshuvot],"[{'place': 'Livorno', 'publisher': 'Bi-defus A.Y. Ḳaśṭilo ṿe-ʼA. Saʻadon', 'dateOfPublication': '[1783]'}]",['194 leaves ; 22 cm'],['8d511d33-5e85-4c5d-9bce-6e3c9cd0c324'],"['Responsa 1040-1600', 'Responsa', '1040-1600']",,MARC,6312d172-f0cf-40f6-b27d-9fa8feaf332f,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,['heb'],False,False,,"[{'instanceNoteTypeId': '6ca9df3f-454d-4b5b-9d41-feb5d5030b99', 'note': 'Vinograd, Y., Livorno 181', 'staffOnly': False}, {'instanceNoteTypeId': '265c4910-3997-4242-9269-6a4a2e91392b', 'note': 'Special Collections and University Archives copy 1: Provenance: Elʻazar Zilber = Rabbi L. Silver, Rabbi of Agudat ha-ḳehilot, Springfield, MA (inkstamp on verso leaf 194)', 'staffOnly': False}]",,,
6,"{'createdDate': '2022-03-21T22:27:36.189', 'createdByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7', 'updatedDate': '2022-03-21T22:27:36.189', 'updatedByUserId': '60cfc6e2-0de4-4dc3-a947-3b7ae0056eb7'}",966c9bcf-9d06-53bf-9cf9-1f0eb90de57a,in00000501645,"[{'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(SIRSI)a14158299'}, {'identifierTypeId': '7e591197-f335-4afb-bc6d-a6d76ca3bace', 'value': '(OCoLC-M)668305677'}, {'identifierTypeId': '439bfbae-75bc-4f74-9fc7-b2a2d47ce3ef', 'value': 'ocn668305677'}]","[{'classificationTypeId': 'ce176ace-a53e-4b4d-aa89-725ed7b2edac', 'classificationNumber': 'NK1530 F66 F'}]","[{'contributorNameTypeId': '2e48e713-17f3-4c13-a9f8-23845bb210aa', 'contributorTypeText': 'Contributor', 'contributorTypeId': '9f0a2cf0-7a9b-45a2-a403-f68d2850d07c', 'primary': True, 'name': 'United States. Work Projects Administration (Pa.)'}, {'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '27aeee86-4099-466d-ba10-6d876e6f293b', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Lichten, Frances'}, {'contributorNameTypeId': '2b94c631-fca9-4892-a730-03ee529ffe2a', 'contributorTypeId': '27aeee86-4099-466d-ba10-6d876e6f293b', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Davison, Austin, II'}, {'contributorNameTypeId': '2e48e713-17f3-4c13-a9f8-23845bb210aa', 'contributorTypeId': '9f0a2cf0-7a9b-45a2-a403-f68d2850d07c', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Index of American Design'}, {'contributorNameTypeId': '2e48e713-17f3-4c13-a9f8-23845bb210aa', 'contributorTypeId': '9f0a2cf0-7a9b-45a2-a403-f68d2850d07c', 'contributorTypeText': 'Contributor', 'primary': False, 'name': 'Pennsylvania Art Project'}]",,"Folk art of rural Pennsylvania / selected by the Index of American Design, Pennsylvania Art Project, Work Projects Administration",Folk art of rural pennsylvania,"[{'place': '[Philadelphia?]', 'publisher': '[Publisher not identified]', 'dateOfPublication': '[1941?]'}]","['1 portfolio, 15 color plates ; 46 cm']",[],"['Folk art Pennsylvania', 'Decorative arts Pennsylvania', 'Decorative arts', 'Folk art', 'Pennsylvania']",,MARC,6312d172-f0cf-40f6-b27d-9fa8feaf332f,9d18a02f-5897-4c31-9106-c9abb5c7ae8b,['eng'],False,False,,"[{'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Cover title', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Issued in paper board portfolio with red cloth spine and printed on front with title and illustration in red, black, white, and yellow', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'Descriptive text and images of original designs on versos of plates', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': 'With 1 sheet of text describing the project as a whole', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': '""This portfolio is selected, adapted, and compiled from original sources by Frances Lichten and Austin Davison II.""--Text sheet', 'staffOnly': False}, {'instanceNoteTypeId': '6a2533a7-4de2-4e64-8466-074c2fa9308c', 'note': '""Printed through the courtesy of a private sponsor.""--Text sheet', 'staffOnly': False}, {'instanceNoteTypeId': '5ba8e385-0e27-462e-a571-ffa1fa34ea54', 'note': '1) From a box 1777 -- 2) From a sgraffito plate 1810 -- 3) From ceramics and illuminated writings 1773-1811 -- 4) From a sgraffito plate made by Georg Hubener 1789 -- 5) From a dower chest 1804 -- 6) From a stove plate, cake mold, fractür painting and ceramics -- 7) From a song-book 1829 -- 8) From a sgraffito plate dated 1816 -- 9) From book plate in Bible belonging to Catharina Guth -- 10) From wood carving and birth certificates 1782 to 1819 -- 11) From slipware plate late 18th century -- 12) From a baptismal certificate 1841 -- 13) From a dower chest c. 1790 -- 14) From a sgraffito plate 1812 -- 15) From late 18th century decoration on paper', 'staffOnly': False}]",,,
